"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.0025725,-0.000762222222222,-0.00731521604938,-0.002401,-0.000571666666667,0.00386404320988
0.1,0.0025725,-0.00138152777778,-0.000624598765432,-0.002401,-0.000714583333333,0.00963364197531
0.15,0.002401,-0.00125766666667,0.00808273148148,-0.0025725,0.000285833333333,0.0117985648148
0.2,0.002401,-0.000285833333333,0.0110257561728,-0.002401,0.00161972222222,-0.00341412037037
0.25,0.002401,0.000190555555556,0.00646300925926,-0.0022295,0,-0.0192408179012
0.3,0.002401,0.000762222222222,-0.0049650308642,-0.002401,-0.00181027777778,-0.00889259259259
0.35,0.0025725,-0.000381111111111,-0.0122273148148,-0.0025725,-0.0008575,0.00333472222222
0.4,0.002401,-0.00181027777778,0.00423456790123,-0.002401,-0.00104805555556,0.008575
0.45,0.0022295,-0.000476388888889,0.0292185185185,-0.002744,0,0.0111157407407
0.5,0.0022295,0.00285833333333,0.0276834876543,-0.002401,0.000762222222222,0.0012174382716
0.55,0.002744,0.00238194444444,0.0334530864198,-0.0025725,0,-0.00539907407407
0.6,0.0025725,0.00304888888889,0.0740520061728,-0.002401,-0.000666944444444,0.00201141975309
0.65,0.0025725,0.00914666666667,0.0954895061728,-0.002744,0.000190555555556,0.00989830246914
0.7,0.0025725,0.0278211111111,-0.13635308642,-0.002401,0.00152444444444,-0.00158796296296
0.75,0.008232,-0.00295361111111,-0.374494598765,-0.002401,-0.000381111111111,-0.00645771604938
0.8,0.0022295,-0.0322038888889,-0.221520833333,-0.0025725,0,0.00307006172839
0.85,0.0029155,-0.0283927777778,0.0176263888889,-0.002401,0.000285833333333,0.00635185185185
0.9,-0.000686,-0.0181980555556,0.0777043209877,-0.0025725,0.00114333333333,0.000370524691358
0.95,0.0022295,-0.0225808333333,0.132012654321,-0.0022295,0.0008575,-0.015562037037
1,-0.0042875,-0.00762222222222,0.204264969136,-0.002401,-0.00104805555556,-0.0191084876543
1.05,0.0012005,0.0108616666667,0.0918901234568,-0.002401,-0.001715,-0.00947484567901
1.1,-0.0008575,-0.00752694444444,0.190132098765,-0.0025725,-0.00228666666667,0.00619305555556
1.15,-0.001029,0.00628833333333,0.713789351852,-0.002744,-0.000666944444444,0.0140270061728
