"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,-0.001029,0,0.00027524691358,-0.000343,0.000190555555555,0.00472154320987
0.1,-0.001029,0,-0.00027524691358,-0.000343,0.000381111111111,0.00440924382716
0.15,-0.001029,0.000114333333333,-0.0049862037037,-0.000343,0.000971833333333,0.000539907407407
0.2,-0.001029,-9.52777777778E-05,-0.0152338580247,-0.0001715,0.000381111111111,-0.00305947530864
0.25,-0.001029,-0.000762222222222,-0.029885462963,-0.000343,0.000285833333333,0.000127037037037
0.3,-0.0008575,-0.00485916666667,-0.00953836419753,-0.0001715,0.000762222222222,-0.00196907407407
0.35,-0.001715,-0.00495444444444,0.0619834876543,-0.0001715,-0.000285833333333,0.00132330246914
0.4,-0.0018865,0.0042875,0.0733109567901,-0.000343,0.000952777777778,0.00285833333333
0.45,-0.001029,0.00752694444444,-0.000211728395062,0,0.0008575,-0.00968657407407
0.5,-0.000686,0.0042875,-0.0672766975309,-0.0001715,-0.000666944444444,-0.0111686728395
0.55,0,-0.008575,0.0122802469136,-0.0001715,-0.000571666666667,-0.00603425925926
0.6,-0.0032585,0.00562138888889,0.0897199074074,-0.0001715,-0.00123861111111,0.000158796296297
0.65,0.0008575,0.0148633333333,-0.0564785493827,-0.000343,-0.000952777777777,0.0124390432099
0.7,0.0001715,-0.00762222222222,-0.0458391975309,-0.000343,0.000666944444444,0.0122802469136
0.75,-0.0012005,-0.00619305555556,0.28599212963,-0.0001715,0.000571666666667,0.00492268518518
0.8,-0.0012005,0.0146727777778,0.752429783951,-0.000343,0.00114333333333,-0.00285833333333
0.85,-0.001372,0.0712677777778,1.14010447531,0,0.000666944444444,-0.0151915123457
0.9,0.0046305,0.150538888889,1.07917962963,-0.0001715,-0.00152444444444,-0.00656358024691
0.95,0.015435,0.197606111111,0.642966203704,-0.000343,-0.000381111111111,0.00889259259259
1,0.026068,0.210373333333,0.249839506173,-0.0001715,0.000190555555556,0.00926311728395
1.05,0.036701,0.212183611111,0.0542024691358,-0.000343,0.00104805555556,-0.000423456790124
1.1,0.047334,0.210754444444,-0.00910432098766,0,0.000571666666666,-0.0170441358025
1.15,0.0577955,0.209134722222,-0.0099512345679,-0.0001715,-0.00181027777778,-0.0127037037037
1.2,0.0680855,0.2100875,-0.00963364197531,-0.000343,-0.00142916666667,0.00497561728395
1.25,0.07889,0.209515833333,-0.0308064814815,-0.000343,-0.000476388888889,0.00947484567901
1.3,0.08918,0.206466944444,-0.0434043209877,-0.000343,-9.52777777777E-05,0.00640478395062
1.35,0.09947,0.204275555556,-0.0396461419753,-0.000343,0,0.00497561728395
1.4,0.1095885,0.202465277778,-0.0327649691358,-0.000343,0.000190555555556,0.00651064814815
1.45,0.119707,0.201036111111,-0.0265719135802,-0.000343,0.000571666666667,0.00846913580247
1.5,0.129654,0.200178611111,-0.0273658950617,-0.000343,0.00181027777778,-0.00195848765432
1.55,0.1397725,0.198558888889,-0.0322885802469,0,0.000381111111111,-0.0124390432099
1.6,0.149548,0.1963675,-0.0277893518518,-0.000343,-0.000571666666667,-0.00333472222222
1.65,0.1593235,0.195605277778,-0.0211199074074,-0.0001715,0.000476388888889,-0.00031759259259
1.7,0.169099,0.194938333333,-0.0260955246914,-0.0001715,-0.000476388888889,0.000264660493829
1.75,0.1788745,0.193318611111,-0.0365760802469,-0.000343,0.000571666666667,-0.000211728395062
1.8,0.1884785,0.190746111111,-0.036999537037,0,-0.000190555555555,-0.0058225308642
1.85,0.197911,0.189031111111,-0.0272070987654,-0.000343,-0.00114333333333,0.0042875
1.9,0.2073435,0.187983055556,-0.019637808642,-0.000343,0.00133388888889,-0.00793981481482
1.95,0.2166045,0.188459444444,-0.0391697530864,0,-3.70146621687E-16,-0.0567961419753
2,0.22638,0.185410555556,-0.0860146604938,-0.0001715,-0.00476388888889,-0.1071875
2.05,0.235298,0.179122222222,-0.126348919753,-0.0005145,-0.01029,-0.173776080247
2.1,0.244216,0.173119722222,-0.177904783951,-0.001029,-0.0201036111111,-0.283874845679
2.15,0.252791,0.162829722222,-0.258573302469,-0.0022295,-0.0371583333333,-0.427850154321
2.2,0.26068,0.148061666667,-0.354274537037,-0.004459,-0.0619305555556,-0.583047067901
2.25,0.267883,0.12691,-0.437536728395,-0.007889,-0.0976597222222,-0.68044212963
2.3,0.2735425,0.102137777778,-0.477765123457,-0.014063,-0.1363425,-0.644183641975
2.35,0.2780015,0.0776513888889,-0.478823765432,-0.021952,-0.166545555556,-0.512912037037
2.4,0.28126,0.0544036111111,-0.457862654321,-0.031213,-0.187030277778,-0.375553240741
2.45,0.2838325,0.0271541666667,-0.346705246914,-0.040817,-0.201417222222,-0.278846296296
2.5,0.2831465,0.0150538888889,-0.155673302469,-0.051107,-0.217709722222,-0.147945216049
2.55,0.2845185,0.0184838888889,-0.0756929012346,-0.0636265,-0.215708888889,-0.0344058641975
2.6,0.2858905,0.00971833333333,-0.0420810185185,-0.0725445,-0.214660833333,-0.0328179012346
2.65,0.285033,0.00952777777778,0.0499679012346,-0.0845495,-0.221330277778,-0.000899845679011
2.7,0.2862335,0.0190555555556,0.0562138888889,-0.095354,-0.216661666667,0.0539907407407
2.75,0.287434,0.0200083333333,-0.0235547839506,-0.1061585,-0.213041111111,0.0602367283951
2.8,0.288463,0.0163877777778,-0.0975538580247,-0.11662,-0.209325277778,0.0415516975309
2.85,0.289492,0.00533555555556,-0.0817800925926,-0.12691,-0.209134722222,0.0230783950617
2.9,0.288463,0.00390638888889,0.0084162037037,-0.137543,-0.208848888889,0.0362055555556
2.95,0.2893205,0.0114333333333,0.0115921296296,-0.1480045,-0.205133055556,0.0436160493827
3,0.290178,0.00990888888889,-0.0624598765432,-0.1579515,-0.203132222222,0.0283716049383
3.05,0.290864,-0.000285833333333,-0.0478506172839,-0.1682415,-0.202465277778,0.0147151234568
3.1,0.289492,9.5277777778E-05,0.0509206790123,-0.1781885,-0.202274722222,0.0128095679012
3.15,0.2903495,0.00981361111111,0.0679648148148,-0.1884785,-0.201798333333,0.0245604938272
3.2,0.2910355,0.0109569444444,0.00603425925926,-0.1984255,-0.200083333333,0.0414987654321
3.25,0.29155,0.00905138888889,-0.0434572530864,-0.208544,-0.197225,0.0495444444444
3.3,0.291893,0.00647888888889,-0.0802450617284,-0.218148,-0.194366666667,0.0422398148148
3.35,0.292579,-0.001715,-0.0560021604938,-0.2279235,-0.192651666667,0.0280540123457
3.4,0.2913785,-0.00323944444444,0.0408635802469,-0.237356,-0.191984722222,0.0214375
3.45,0.2917215,0.00485916666667,0.0929487654321,-0.2471315,-0.1912225,0.0275776234568
3.5,0.2920645,0.0101947222222,0.0670649691358,-0.256564,-0.189031111111,0.0312299382716
3.55,0.292922,0.0122908333333,0.0177322530864,-0.2659965,-0.187506666667,0.0272070987654
3.6,0.2934365,0.0108616666667,-0.0164089506173,-0.2752575,-0.186744444444,0.0374759259259
3.65,0.293951,0.00981361111111,-0.0317063271605,-0.28469,-0.185601111111,0.0998299382716
3.7,0.2944655,0.00781277777778,-0.0444100308642,-0.293951,-0.180456111111,0.264342901235
3.75,0.2948085,0.00476388888889,-0.0482740740741,-0.302869,-0.166640833333,0.570290432099
3.8,0.2948085,0.00314416666667,-0.054149537037,-0.311787,-0.128529722222,0.930069907407
3.85,0.2951515,0.000952777777778,-0.077863117284,-0.317618,-0.0569761111111,0.958123919753
3.9,0.295323,-0.00743166666667,-0.0493327160494,-0.315903,-0.0134341666667,0.610995216049
3.95,0.293951,-0.00762222222222,0.0399637345679,-0.3174465,0.000476388888889,0.292608641975
4,0.2941225,-3.08527798217E-16,0.0701350308642,-0.3157315,0.00695527777778,0.121796759259
4.05,0.294294,0.0025725,0.0401225308642,-0.3167605,0.00962305555556,0.0254074074074
4.1,0.2944655,0.00333472222222,0.0128625,-0.3150455,0.0148633333333,-0.131589197531
4.15,0.294637,0.00314416666667,-0.00227608024691,-0.313845,-0.00495444444444,-0.23279537037
4.2,0.2948085,0.00247722222222,-0.00365231481481,-0.31556,-0.0225808333333,-0.0766986111111
4.25,0.2948085,0.00295361111111,-0.00741049382716,-0.3174465,-0.0165783333333,0.148209876543
4.3,0.2951515,0.00247722222222,-0.0229725308642,-0.317961,0.00352527777778,0.176369753086
4.35,0.2951515,0.000285833333333,-0.030912345679,-0.316246,0.0101947222222,0.0296949074074
4.4,0.2951515,-0.00142916666667,-0.0229195987654,-0.3160745,0.00123861111111,-0.0503913580247
4.45,0.29498,-0.00247722222222,-0.00545200617284,-0.3167605,9.52777777776E-05,-0.0415516975309
4.5,0.2948085,-0.001715,0.00741049382716,-0.316246,0.00142916666667,-0.0786570987654
4.55,0.2948085,-0.0008575,0.00455216049383,-0.3157315,-0.0100994444444,-0.0645242283951
4.6,0.2948085,-0.00133388888889,0.00164089506173,-0.3177895,-0.0121002777778,0.0637302469136
4.65,0.294637,-0.00123861111111,0.00698703703704,-0.3177895,0.000381111111111,0.120843981481
4.7,0.294637,-0.000381111111111,0.00836327160494,-0.317275,0.0060025,0.0675413580247
4.75,0.294637,-9.52777777778E-05,0.00432984567901,-0.316932,0.00676472222222,0.00408635802469
4.8,0.294637,0,-0.000111157407407,-0.316589,0.00543083333333,-0.043134367284
4.85,0.294637,-9.52777777778E-05,-0.00530908950617,-0.316246,0.00142916666667,-0.061438287037
4.9,0.294637,-0.000400166666667,-0.0121479166667,-0.3164175,-0.002744,-0.0397149537037
4.95,0.294637,-0.00138152777778,-0.0177428395062,-0.3167605,-0.00300125,-0.00779689814815
5,0.2944655,-0.00247722222222,-0.0205270679012,-0.3167605,-0.001715,0.0127989814815
