"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.001372,0,-0.0515664506173,-0.002058,0.00266777777778,-0.0337283333333
0.1,0.001372,-0.00185791666667,-0.0673719753086,-0.0018865,0.00133388888889,-0.0359038425926
0.15,0.001372,-0.0049735,-0.0816371759259,-0.001715,-0.00182933333333,-0.0242005555556
0.2,0.001372,-0.0147680555556,-0.0240152932099,-0.0022295,-0.00219138888889,0.00427691358025
0.25,-0.0008575,-0.0116238888889,0.0962887808642,-0.002058,-0.000476388888889,0.0167053703704
0.3,-0.0005145,0.00343,0.0645877469136,-0.0022295,0.000666944444444,0.00810919753086
0.35,0.0005145,0.000762222222222,-0.0678589506173,-0.0018865,0.000190555555556,-0.0012174382716
0.4,0,-0.00952777777778,-0.0927899691358,-0.0022295,-0.000381111111111,0.00423456790123
0.45,-0.000686,-0.0159113888889,0.0177322530864,-0.002058,0.00133388888889,-0.000582253086421
0.5,-0.002401,-0.00743166666667,0.1372,-0.0018865,-0.000381111111111,-0.00682824074074
0.55,-0.0015435,0.00400166666667,0.173035030864,-0.0022295,0,-0.00269953703704
0.6,-0.001372,0.00676472222222,0.30610632716,-0.0018865,0.000190555555556,-0.010162962963
0.65,-0.001029,0.0196272222222,0.724216975309,-0.002058,-0.00181027777778,-0.00259367283951
0.7,-0.001029,0.0675519444444,1.31155154321,-0.0022295,-0.000952777777778,0.0179439814815
0.75,0.002744,0.169499166667,1.51068209877,-0.0022295,0.00104805555556,0.0199024691358
0.8,0.0169785,0.252581388889,1.05207839506,-0.002058,0.00209611111111,0.00322885802469
0.85,0.0310415,0.278496944444,0.46474382716,-0.0018865,0.0008575,-0.00783395061729
0.9,0.0454475,0.284118333333,0.127936882716,-0.002058,0.000571666666667,-0.00614012345679
0.95,0.0595105,0.282689166667,-0.00465802469136,-0.0018865,0.00114333333333,-0.0148209876543
1,0.073745,0.280688333333,-0.0372641975309,-0.001715,-0.00161972222222,-0.0107981481481
1.05,0.0876365,0.277734722222,-0.0335589506173,-0.0022295,-0.00142916666667,0.0158266975309
1.1,0.1013565,0.277353611111,-0.0258308641975,-0.002058,0.00200083333333,0.00836327160494
1.15,0.1154195,0.276305555556,-0.036099691358,-0.001715,0.000285833333333,-0.0138152777778
1.2,0.1291395,0.272875555556,-0.0331354938272,-0.002058,-0.000952777777778,-0.011062808642
1.25,0.1425165,0.272494444444,-0.0234489197531,-0.0018865,-0.00123861111111,0.000211728395061
1.3,0.156408,0.271732222222,-0.0345646604938,-0.0022295,-0.000476388888889,0.00635185185185
1.35,0.169785,0.269255,-0.0503384259259,-0.0018865,-0.000190555555556,0.00259367283951
1.4,0.1833335,0.266587222222,-0.0652652777778,-0.0022295,-0.000476388888889,-0.00222314814815
1.45,0.196539,0.262109166667,-0.0715112654321,-0.002058,0.0008575,-0.0328708333333
1.5,0.2094015,0.259727222222,-0.0871262345679,-0.0018865,-0.0025725,-0.0914137345679
1.55,0.222607,0.255344444444,-0.14746882716,-0.0022295,-0.00838444444444,-0.16461882716
1.6,0.2351265,0.246483611111,-0.255344444444,-0.002744,-0.0161972222222,-0.305100617284
1.65,0.247303,0.233621111111,-0.447752623457,-0.00343,-0.0343952777778,-0.533661419753
1.7,0.2591365,0.2058,-0.711989660494,-0.005488,-0.0684094444444,-0.774925925926
1.75,0.2687405,0.159780833333,-0.911014351852,-0.009604,-0.116715277778,-0.902386419753
1.8,0.275429,0.106615833333,-0.933034104938,-0.0169785,-0.168260555556,-0.823464660494
1.85,0.279202,0.0579288888889,-0.767250771605,-0.027097,-0.206181111111,-0.589240123457
1.9,0.2804025,0.0263919444444,-0.513970679012,-0.038416,-0.226475277778,-0.352474845679
1.95,0.28126,0.00905138888889,-0.299436882716,-0.050078,-0.237241666667,-0.194737191358
2,0.2810885,-0.00104805555556,-0.144451697531,-0.0622545,-0.24353,-0.0997240740741
2.05,0.2807455,-0.00247722222222,-0.0594956790123,-0.0746025,-0.245816666667,-0.0501266975309
2.1,0.280917,-0.00419222222222,-0.0357291666667,-0.0869505,-0.246388333333,-0.0467390432099
2.15,0.2804025,-0.00657416666667,-0.0124390432099,-0.099127,-0.248770277778,-0.0696586419753
2.2,0.2800595,-0.00552611111111,0.00751635802469,-0.111475,-0.2563925,-0.0375288580247
2.25,0.279888,-0.00495444444445,0.0111157407407,-0.125195,-0.256201944444,0.058225308642
2.3,0.279545,-0.00400166666667,0.00592839506173,-0.137543,-0.247722222222,0.105811265432
2.35,0.279545,-0.00409694444444,-0.00465802469135,-0.1497195,-0.242481944444,0.0932134259259
2.4,0.279202,-0.00533555555555,-0.000952777777777,-0.1617245,-0.238480277778,0.0706643518519
2.45,0.278859,-0.00419222222222,0.00391697530864,-0.173558,-0.235526666667,0.0467390432099
2.5,0.278859,-0.00419222222222,-0.00201141975309,-0.18522,-0.233811666667,0.0256191358025
2.55,0.278516,-0.00524027777778,0.00508148148148,-0.196882,-0.233335277778,0.013762345679
2.6,0.278173,-0.00381111111111,0.0141858024691,-0.208544,-0.233049444444,0.0154561728395
2.65,0.278173,-0.00285833333333,0.00889259259259,-0.220206,-0.2323825,0.0295890432099
2.7,0.2780015,-0.00362055555556,0.0147680555556,-0.231868,-0.230000555556,0.0429808641975
2.75,0.2776585,-0.00181027777778,0.0263601851852,-0.243187,-0.227713888889,0.0478506172839
2.8,0.27783,-0.000190555555556,0.0235018518519,-0.2546775,-0.224855555556,0.0445688271605
