"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,-0.001372,0.000762222222222,0.00661651234568,-0.0015435,-0.000952777777778,-0.00386404320988
0.1,-0.001372,0.00138152777778,-0.000820447530864,-0.0015435,-0.00147680555556,0.00592839506173
0.15,-0.0012005,0.00114333333333,-0.00706643518518,-0.001715,-0.00142916666667,0.0209134722222
0.2,-0.0012005,0,0.00468449074074,-0.0018865,0.001715,0.0175999228395
0.25,-0.0012005,-0.000476388888889,0.063756712963,-0.001372,0.00190555555556,-0.0128889660494
0.3,-0.001372,0.00362055555556,0.160066666667,-0.0015435,-0.000666944444445,-0.0246134259259
0.35,-0.001372,0.0170547222222,0.193731481481,-0.0015435,-0.001715,-0.0130212962963
0.4,-0.0001715,0.0358244444444,-0.0165148148148,-0.001715,-0.00238194444444,0.00894552469136
0.45,0.003773,0.02401,-0.357344598765,-0.0018865,-0.0008575,0.0292185185185
0.5,0.003773,-0.0145775,-0.410117901235,-0.0018865,0.00200083333333,0.0210140432099
0.55,0.0015435,-0.0382063888889,-0.0763280864198,-0.0015435,0.00228666666667,-0.00629891975309
0.6,-0.002401,-0.0201988888889,0.241105709877,-0.0015435,0.000476388888889,-0.0185791666667
0.65,-0.0008575,0.00686,0.227555092593,-0.0015435,-0.000762222222222,-0.00862793209876
0.7,0.0005145,0.000476388888889,0.276729012346,-0.001715,-0.000285833333333,0.00238194444444
0.75,-0.0012005,0.00724111111111,0.796098765432,-0.0015435,0,0.00381111111111
0.8,-0.0018865,0.0726016666667,1.41619830247,-0.001715,0.000190555555556,0.0015350308642
0.85,0.0039445,0.178074166667,1.47611743827,-0.0015435,0.000571666666667,-0.00772808641975
0.9,0.017836,0.250008888889,0.939597685185,-0.0015435,-0.000952777777778,-0.00984537037037
0.95,0.031556,0.269921944444,0.379311419753,-0.001715,-0.00114333333333,0.000476388888889
1,0.045276,0.272780277778,0.0921018518519,-0.001715,-0.000476388888889,0.00476388888889
1.05,0.0588245,0.271351111111,-0.00211728395062,-0.001715,-0.000285833333333,0.00243487654321
1.1,0.072373,0.270588888889,-0.0200083333333,-0.001715,-0.000666944444444,0.00534614197531
1.15,0.0859215,0.269255,-0.0234489197531,-0.0018865,0.000571666666667,0.00317592592593
1.2,0.0992985,0.267921111111,-0.0186320987654,-0.0015435,0,-0.00465802469136
1.25,0.1126755,0.267349444444,-0.0129683641975,-0.0018865,-0.000666944444444,0.000264660493827
1.3,0.1260525,0.266587222222,-0.008575,-0.001715,0.000381111111111,0.000264660493827
1.35,0.139258,0.266968333333,-0.0148209876543,-0.001715,-0.000666944444444,0.000952777777778
1.4,0.1528065,0.266110833333,-0.0387462962963,-0.0018865,9.52777777778E-05,0.00640478395062
1.45,0.166012,0.262680833333,-0.0551023148148,-0.001715,0.000762222222222,-0.00132330246914
1.5,0.179046,0.259536666667,-0.0521910493827,-0.001715,0,-0.00958070987654
1.55,0.1919085,0.257345277778,-0.046262654321,-0.001715,-0.0008575,-0.00921018518519
1.6,0.204771,0.255439722222,-0.0527733024691,-0.0018865,-0.000571666666667,-0.0173087962963
1.65,0.217462,0.253057777778,-0.0858558641975,-0.001715,-0.00133388888889,-0.0545200617284
1.7,0.230153,0.248579722222,-0.165624537037,-0.0018865,-0.00504972222222,-0.127460493827
1.75,0.242501,0.239147222222,-0.316322222222,-0.0022295,-0.0109569444444,-0.276146759259
1.8,0.2543345,0.221330277778,-0.564467901235,-0.0025725,-0.0275352777778,-0.522386882716
1.85,0.2653105,0.186744444444,-0.879890277778,-0.004116,-0.0627880555556,-0.761957561728
1.9,0.274057,0.130244722222,-1.10882160494,-0.008232,-0.110903333333,-0.842996604938
1.95,0.278859,0.0636455555556,-1.07769753086,-0.0152635,-0.157589444444,-0.70187962963
2,0.2797165,0.0110522222222,-0.802080092593,-0.0248675,-0.186363333333,-0.442088888889
2.05,0.278859,-0.0180075,-0.47421867284,-0.034643,-0.198654166667,-0.232160185185
2.1,0.2773155,-0.0315369444444,-0.233959876543,-0.044933,-0.204180277778,-0.133865277778
2.15,0.275429,-0.0367772222222,-0.0988242283951,-0.0550515,-0.209134722222,-0.106393518519
2.2,0.2735425,-0.0387780555556,-0.0346175925926,-0.065856,-0.213803333333,-0.0987183641975
2.25,0.2714845,-0.0390638888889,-0.00576959876543,-0.076146,-0.221901944444,-0.0399637345679
2.3,0.269598,-0.0384922222222,0.00248780864198,-0.088494,-0.221520833333,0.077863117284
2.35,0.2677115,-0.0388733333333,0.0087337962963,-0.0989555,-0.209420555556,0.111104475309
2.4,0.2656535,-0.0382063888889,0.0211728395062,-0.1089025,-0.2058,0.0582782407407
2.45,0.263767,-0.0357291666667,0.0152444444444,-0.119364,-0.205323611111,0.0257779320988
2.5,0.2622235,-0.0356338888889,-0.00751635802469,-0.1294825,-0.205037777778,0.0247192901235
2.55,0.260337,-0.0378252777778,-0.00735756172839,-0.139944,-0.203322777778,0.036787808642
2.6,0.258279,-0.0373488888889,0.0104805555556,-0.149891,-0.200273888889,0.0310711419753
2.65,0.256564,-0.0361102777778,0.0182086419753,-0.159838,-0.199511666667,0.0124919753086
2.7,0.2546775,-0.0348716666667,0.0142916666667,-0.169785,-0.199892777778,0.00820447530864
2.75,0.253134,-0.0345858333333,0.00746342592592,-0.1799035,-0.199130555556,0.0132859567901
2.8,0.2512475,-0.0348716666667,0.0132859567901,-0.189679,-0.198558888889,0.0203259259259
2.85,0.2495325,-0.0332519444444,0.0209081790123,-0.1997975,-0.197129722222,0.027312962963
2.9,0.247989,-0.0324897222222,0.0244016975309,-0.2094015,-0.19551,0.0264660493827
2.95,0.246274,-0.0313463888889,0.0338765432099,-0.2193485,-0.194080833333,0.0174146604938
3,0.2447305,-0.0283927777778,0.0285833333333,-0.228781,-0.193318611111,0.00179969135803
3.05,0.24353,-0.0272494444444,0.00254074074074,-0.2385565,-0.1946525,0.00100570987654
3.1,0.242158,-0.0287738888889,-0.0120155864198,-0.248332,-0.194366666667,0.0202200617284
3.15,0.2406145,-0.0298219444444,-0.00164089506173,-0.2581075,-0.192175277778,0.0318651234568
3.2,0.239071,-0.0290597222222,0.0136564814815,-0.26754,-0.189983888889,0.0253544753086
3.25,0.237699,-0.0278211111111,0.0188438271605,-0.2769725,-0.189983888889,0.0334530864198
3.3,0.236327,-0.0270588888889,0.0195319444444,-0.2865765,-0.189412222222,0.119732407407
3.35,0.234955,-0.0258202777778,0.0176793209877,-0.296009,-0.183600277778,0.341994290123
3.4,0.2337545,-0.0248675,0.00989830246914,-0.30527,-0.165021111111,0.727498765432
3.45,0.232554,-0.0252486111111,0.0107981481482,-0.314531,-0.108997777778,1.03429320988
3.5,0.231182,-0.0246769444444,0.0265719135802,-0.3171035,-0.0368725,0.867821759259
3.55,0.2299815,-0.022295,0.036099691358,-0.3157315,-0.00952777777778,0.441083179012
3.6,0.2289525,-0.0199130555556,0.0244546296296,-0.3171035,-0.00323944444444,0.172982098765
3.65,0.228095,-0.0194366666667,0.0042875,-0.3160745,-0.00209611111111,0.0932663580247
3.7,0.227066,-0.0201988888889,-0.00317592592592,-0.3177895,0.00552611111111,0.0608719135802
3.75,0.226037,-0.0203894444444,0.00269953703704,-0.315217,0.00828916666667,-0.0272600308642
3.8,0.225008,-0.0201036111111,0.0131271604938,-0.316246,-0.00133388888889,-0.0443041666667
3.85,0.223979,-0.018865,0.0193202160494,-0.3160745,0.0008575,-0.0099512345679
3.9,0.2231215,-0.0176263888889,0.0150327160494,-0.3160745,0.000571666666667,-0.0113274691358
3.95,0.222264,-0.0172452777778,0.0084162037037,-0.315903,-9.52777777779E-05,-0.00158796296296
4,0.2214065,-0.01715,0.00984537037037,-0.3157315,-0.00438277777778,0.0738402777778
4.05,0.220549,-0.0167688888889,0.0213316358025,-0.317275,0.00562138888889,0.156414351852
4.1,0.2196915,-0.0155302777778,0.039275617284,-0.315903,0.0261061111111,-0.0030700617284
4.15,0.218834,-0.0117191666667,0.0359938271605,-0.31213,0.00571666666667,-0.167794753086
4.2,0.2186625,-0.0103852777778,0.00550493827161,-0.3157315,-0.00971833333333,-0.0123861111111
4.25,0.2179765,-0.0122908333333,-0.00682824074074,-0.315217,0.00952777777778,0.0883966049383
4.3,0.2172905,-0.0121002777778,0.000370524691357,-0.313159,0.0042875,0.131906790123
4.35,0.216776,-0.012005,0.00735756172839,-0.315217,0.0144822222222,0.249151388889
4.4,0.21609,-0.0115286111111,0.0178910493827,-0.3126445,0.0328708333333,0.21178132716
4.45,0.2155755,-0.0101947222222,0.0269424382716,-0.3136735,0.0707913888889,-0.389950771605
4.5,0.215061,-0.008575,0.0309652777778,-0.2989245,-0.00228666666667,-0.991365277778
4.55,0.214718,-0.00695527777778,0.0323415123457,-0.3126445,-0.0963258333333,-0.406412654321
4.6,0.214375,-0.00533555555556,0.0329766975309,-0.316932,-0.0487822222222,0.342470679012
4.65,0.2142035,-0.00400166666667,0.0366819444444,-0.3157315,-0.0209611111111,0.424144907407
4.7,0.2138605,-0.00104805555556,0.028424537037,-0.3177895,-0.00495444444444,0.378887962963
4.75,0.2142035,-2.77555756156E-16,0.000868086419754,-0.3171035,0.0169594444444,0.252274382716
4.8,0.214032,-0.00200083333333,-0.00888200617284,-0.31556,0.0268683333333,0.0289273919753
4.85,0.2138605,-0.00181027777778,-0.00123861111111,-0.3133305,0.0174358333333,-0.140137731481
