"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,-0.001715,-0.00114333333333,0.0528050617284,-0.002058,0.000571666666667,0.00430867283951
0.1,-0.0018865,0.0008575,0.0847919290123,-0.002058,0.00100041666667,0.00132859567901
0.15,-0.0015435,0.00520216666667,0.106965185185,-0.0018865,0.0005145,0.00138152777778
0.2,-0.001715,0.00933722222222,0.163539012346,-0.002058,0.000762222222222,0.00597603395062
0.25,-0.001715,0.0345858333333,-0.00501796296296,-0.0018865,0.00200083333333,-0.00432455246914
0.3,0.004802,0.00638361111111,-0.149035617284,-0.001715,0.0008575,-0.0216174691358
0.35,-0.00343,0.0121955555556,-0.0986125,-0.001715,-0.00161972222222,-0.0143445987654
0.4,0.0073745,-0.0025725,0.117244598765,-0.002058,-0.00123861111111,0.00508148148148
0.45,-0.0018865,-0.0258202777778,1.29651882716,-0.0018865,0.000190555555556,0.00391697530864
0.5,-0.002401,0.0936580555556,2.97467808642,-0.0018865,-0.000762222222222,-0.00058225308642
0.55,0.001372,0.325945277778,3.56868209877,-0.002058,-0.000285833333333,0.000529320987654
0.6,0.031899,0.532793333333,2.54936867284,-0.0018865,-0.000381111111111,-0.00269953703704
0.65,0.0622545,0.594628611111,1.11808472222,-0.002058,-0.000952777777778,0.00111157407407
0.7,0.092953,0.607491111111,0.311505401235,-0.002058,-0.000285833333333,0.00317592592593
0.75,0.123137,0.603394166667,0.0139740740741,-0.002058,-9.52777777778E-05,-0.0154032407407
0.8,0.1531495,0.601583888889,-0.0639419753086,-0.002058,-0.000190555555556,-0.10459382716
0.85,0.183162,0.601393333333,-0.247986882716,-0.002058,-0.00285833333333,-0.424197839506
0.9,0.2135175,0.5908175,-0.770956018519,-0.002058,-0.0232477777778,-1.1703287037
0.95,0.243187,0.547561388889,-1.74035447531,-0.002401,-0.0954683333333,-2.31371496914
1,0.271999,0.425510555556,-2.7785117284,-0.006174,-0.270207777778,-3.06635648148
1.05,0.289835,0.228380833333,-2.9584279321,-0.028469,-0.463145277778,-2.61701589506
1.1,0.2924075,0.0757458333333,-2.06091126543,-0.057624,-0.561376666667,-1.51031157407
1.15,0.292579,0.0179122222222,-0.981043518519,-0.087122,-0.598820833333,-0.604272839506
1.2,0.2927505,0.00247722222222,-0.336806944444,-0.1185065,-0.603298888889,-0.0885024691358
1.25,0.292579,0.00123861111111,-0.0863851851852,-0.1480045,-0.593675833333,0.0833680555556
