"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.2834895,0.00247722222222,-0.0205270679012,-0.0073745,-0.00323944444444,0.013804691358
0.1,0.283661,0.00138152777778,-0.0177428395062,-0.007546,-0.00276305555556,0.0166841975309
0.15,0.283661,0.000400166666667,-0.0154508796296,-0.0077175,-0.0015435,0.00409694444444
0.2,0.283661,9.52777777778E-05,-0.0332043055556,-0.0077175,-0.000190555555556,-0.0770267901235
0.25,0.283661,0,-0.162665632716,-0.0077175,-0.00152444444444,-0.377903425926
0.3,0.283661,-0.00485916666667,-0.59983712963,-0.007546,-0.0206752777778,-1.03555299383
0.35,0.283661,-0.0349669444444,-1.52666759259,-0.0077175,-0.0883225,-1.93276265432
0.4,0.283661,-0.140725277778,-2.66094953704,-0.0118335,-0.238289722222,-2.30445185185
0.45,0.2749145,-0.3421425,-2.94175432099,-0.032585,-0.370058888889,-1.68350540123
0.5,0.24696,-0.498683888889,-1.97997808642,-0.053508,-0.41503,-0.819177160494
0.55,0.219177,-0.543655,-0.842202623457,-0.0749455,-0.430846111111,-0.304253703704
0.6,0.1915655,-0.552325277778,-0.231736728395,-0.0968975,-0.432751666667,-0.0862793209877
0.65,0.163954,-0.550515,-0.0143445987654,-0.118335,-0.432370555556,-0.052349845679
0.7,0.136514,-0.5488,0.035199845679,-0.139601,-0.439516388889,-0.0132859567901
0.75,0.109074,-0.547180277778,0.0946425925926,-0.1627535,-0.4381825,0.0909902777778
0.8,0.0818055,-0.545655833333,0.365125617284,-0.1840195,-0.426368055556,0.122749537037
0.85,0.054537,-0.530316111111,1.08256728395,-0.2049425,-0.421604166667,0.0795040123457
0.9,0.0272685,-0.470862777778,2.35426095679,-0.226037,-0.419603333333,0.0694469135802
0.95,0.000343,-0.278878055556,3.22139459877,-0.2467885,-0.420365555556,0.224326234568
1,-0.001029,-0.0782230555556,2.70816496914,-0.268226,-0.4107425,0.699815277778
1.05,-0.0022295,0.0252486111111,1.45166280864,-0.288806,-0.371202222222,1.53762453704
1.1,0.004802,0.0524027777778,0.36099691358,-0.309386,-0.253534166667,2.22420679012
1.15,0.0042875,0.0374441666667,-0.237929783951,-0.3160745,-0.102614166667,2.00263302469
