"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.2845185,0.00838444444444,0.0824364506173,-0.0080605,0,-0.00665885802469
0.1,0.2845185,0.0151968055556,0.00744225308642,-0.0080605,-0.000142916666667,-0.036057345679
0.15,0.286405,0.0139486666667,-0.114793842593,-0.0080605,-0.0001715,-0.160940046296
0.2,0.286405,0.00457333333333,-0.315692330247,-0.0080605,-0.00419222222222,-0.577452145062
0.25,0.286405,-0.00590722222222,-0.841286898148,-0.008232,-0.0310605555556,-1.55732057099
0.3,0.2865765,-0.0484011111111,-1.92738475309,-0.007889,-0.133388888889,-2.91593404321
0.35,0.2865765,-0.190365,-3.04947114198,-0.0145775,-0.361674444444,-3.44164506173
0.4,0.2718275,-0.409408611111,-3.05222361111,-0.045962,-0.556041111111,-2.45599645062
0.45,0.241472,-0.553278055556,-1.90518503086,-0.0773465,-0.617781111111,-1.14306867284
0.5,0.211288,-0.593294722222,-0.765662808642,-0.109074,-0.635121666667,-0.406518518519
0.55,0.1812755,-0.599011388889,-0.188173611111,-0.14063,-0.641695833333,-0.0717229938272
0.6,0.1514345,-0.59682,0.0108510802469,-0.1737295,-0.639123333333,0.121426234568
0.65,0.1215935,-0.594723888889,0.104064506173,-0.2049425,-0.628928611111,0.342364814815
0.7,0.091924,-0.592056111111,0.375288580247,-0.236327,-0.615685,0.853424228395
0.75,0.062426,-0.576049444444,1.07542145062,-0.267197,-0.572428888889,1.89713935185
0.8,0.032928,-0.517739444444,2.32514830247,-0.298067,-0.437610833333,3.05068858025
0.85,0.0036015,-0.328803611111,3.20175679012,-0.31556,-0.218567222222,3.215625
0.9,-0.0005145,-0.127672222222,2.72880848765,-0.316589,-0.0580241666667,2.20456898148
0.95,-0.0036015,-0.0278211111111,1.62549182099,-0.316589,0.00457333333333,1.01957808642
1,-0.0008575,0.0158161111111,0.758093518519,-0.314874,0.0251533333333,0.190820216049
1.05,-0.0012005,0.0262966666667,0.299489814815,-0.3119585,-0.000762222222222,-0.0758516975309
1.1,0.000343,0.05145,-0.122008487654,-0.3160745,-0.00438277777778,0.122273148148
1.15,0.007889,0.0113380555556,-0.405195216049,-0.313502,0.012005,0.291867592593
1.2,0.0015435,-0.0267730555556,-0.0642595679012,-0.3164175,0.0489727777778,0.0320239197531
1.25,0,0.0149586111111,0.117826851852,-0.305956,0.0383016666667,-0.593210030864
1.3,0.005145,0.0244863888889,-0.312087654321,-0.3081855,-0.0468766666667,-0.563938580247
1.35,0.007203,-0.0410647222222,-0.340829783951,-0.3153885,-0.0523075,0.0976067901235
1.4,-0.003087,-0.0405883333333,0.140905246914,-0.31556,-0.0165783333333,0.476071296296
1.45,0.001029,-0.00476388888889,0.299383950617,-0.31556,0.00905138888889,0.550546759259
1.5,-0.001372,0.00457333333333,0.180022067901,-0.3153885,0.0397308333333,0.483111265432
1.55,0.002058,0.00161972222222,0.167741820988,-0.3126445,0.0831775,-0.0479564814815
1.6,-0.00343,0.0288691666667,0.0166206790123,-0.3016685,0.03087,-0.518522839506
1.65,0.007203,0.01715,-0.341888425926,-0.311787,0.00781277777778,-0.541283641975
1.7,-0.0001715,-0.0230572222222,-0.368195679012,-0.3006395,-0.0194366666667,-0.52863287037
1.75,0.003087,-0.0317275,-0.143710648148,-0.3119585,-0.0685047222222,-0.0797686728395
1.8,-0.0029155,-0.0434466666667,0.207970216049,-0.3126445,-0.0267730555556,0.333207561728
1.85,-0.0039445,-0.0042875,0.417845987654,-0.313159,-0.008575,0.275511574074
1.9,-0.002401,0.0180075,0.248516203704,-0.312816,0.00247722222222,0.137464660494
1.95,-0.001029,0.0213422222222,0.0260955246914,-0.3126445,0.00247722222222,0.0150327160494
2,-0.0001715,0.0167688888889,-0.136882407407,-0.312473,0.000285833333333,-0.0214375
2.05,0.001029,0.0042875,-0.202200617284,-0.3126445,-0.001715,-0.0104805555556
2.1,0.0005145,-0.0110522222222,-0.116821141975,-0.312816,-0.000571666666667,0.00407577160494
2.15,-0.001029,-0.0100041666667,0.0195848765432,-0.3126445,-0.000285833333333,0.0015350308642
2.2,-0.0008575,-0.00152444444444,0.032500308642,-0.312816,-0.000381111111111,-0.00217021604938
2.25,-0.000343,-0.00543083333333,0.0120685185185,-0.3126445,-0.00104805555556,0.00217021604938
2.3,-0.001715,-0.00457333333333,0.0500208333333,-0.3129875,-0.000666944444445,0.0145033950617
2.35,-0.0012005,0.00219138888889,0.0491739197531,-0.312816,0.00152444444444,0.00767515432099
2.4,-0.001029,0.00152444444444,0.045574537037,-0.3126445,0.000476388888889,-0.00645771604938
