"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
2.85,0.001029,-0.0436372222222,-0.00333472222222,-0.317961,-0.000381111111111,0.00883966049383
2.9,-0.002058,-0.0321086111111,0.134129938272,-0.317961,-9.52777777778E-05,0.00645771604938
2.95,-0.0018865,-0.0275352777778,0.210722685185,-0.317961,9.52777777778E-05,0.00640478395062
3,-0.005488,-0.00876555555556,0.23967654321,-0.317961,0.000381111111111,0.00799274691358
3.05,-0.0025725,0.00485916666667,0.107505092593,-0.317961,0.00123861111111,0.00307006172839
3.1,-0.0039445,9.52777777779E-05,0.00423456790124,-0.3177895,0.00114333333333,-0.00942191358025
3.15,-0.0029155,-0.000381111111111,-0.00206435185185,-0.3177895,0,-0.0156679012346
3.2,-0.004116,0.000190555555556,0.0058225308642,-0.3177895,-0.00114333333333,-0.00804567901235
3.25,-0.002744,0.000381111111111,0.0143975308642,-0.317961,-0.00114333333333,0.00592839506173
3.3,-0.004116,9.52777777777E-05,0.0417104938272,-0.317961,-9.52777777778E-05,0.011274537037
3.35,-0.0032585,0.00847972222222,0.00936898148148,-0.317961,0.000762222222222,0.00285833333333
3.4,-0.0022295,0.000285833333333,-0.0107452160494,-0.3177895,9.52777777778E-05,-0.00492268518518
3.45,-0.003773,0.00152444444444,0.0552611111111,-0.317961,-0.000571666666667,0.000846913580247
3.5,-0.002744,0.0119097222222,0.0190555555556,-0.317961,0.000571666666667,0.00169382716049
3.55,-0.001715,0.00819388888889,-0.0850089506173,-0.3177895,0,-0.00359938271605
3.6,-0.001372,-0.00419222222222,-0.0606601851852,-0.317961,-0.000571666666667,0.00301712962963
3.65,-0.0029155,-0.00381111111111,0.0645242283951,-0.317961,0.000666944444444,0.00333472222222
3.7,-0.002401,0.00819388888889,0.0898257716049,-0.3177895,0.000190555555556,-0.00338765432099
3.75,-0.0015435,0.0115286111111,-0.0058225308642,-0.317961,0,-0.00492268518518
3.8,-0.0008575,0.00657416666667,-0.093636882716,-0.3177895,-0.000285833333333,-0.00598132716049
3.85,-0.0008575,-0.000476388888889,-0.121690895062,-0.317961,-0.000952777777778,-0.000211728395062
3.9,-0.000686,-0.0100994444444,-0.0552611111111,-0.317961,-0.000285833333333,0.00513441358025
3.95,-0.002401,-0.0094325,0.071299537037,-0.317961,-9.52777777778E-05,0.00497561728395
4,-0.0022295,0.00209611111111,0.105970061728,-0.317961,9.52777777778E-05,0.00614012345679
4.05,-0.001715,0.00609777777778,0.046262654321,-0.317961,0.000381111111111,0.00825740740741
4.1,-0.001372,0.00543083333333,-0.00280540123457,-0.317961,0.00123861111111,0.00449922839506
4.15,-0.0012005,0.00390638888889,-0.0183145061728,-0.3177895,0.00123861111111,-0.00656358024691
4.2,-0.001029,0.00314416666667,-0.0178910493827,-0.3177895,0.000285833333333,-0.0122802469136
4.25,-0.0008575,0.00209611111111,-0.0142916666667,-0.3177895,-0.000285833333333,-0.0109040123457
4.3,-0.0008575,0.001715,-0.0109040123457,-0.3177895,-0.00114333333333,-0.00232901234568
4.35,-0.000686,0.00133388888889,-0.013550617284,-0.317961,-0.0008575,0.0106393518519
4.4,-0.000686,0.000285833333333,-0.0148739197531,-0.317961,0.000762222222222,0.00815154320988
4.45,-0.000686,-0.000285833333333,-0.0130742283951,-0.3177895,0.000762222222222,-0.00783395061728
4.5,-0.000686,-0.00123861111111,-0.00666944444444,-0.3177895,-0.0008575,-0.00958070987654
4.55,-0.0008575,-0.00123861111111,0.0044462962963,-0.317961,-0.00104805555556,0.00338765432099
4.6,-0.0008575,-0.000381111111111,0.00793981481481,-0.317961,-9.52777777778E-05,0.00963364197531
4.65,-0.0008575,-9.52777777778E-05,0.00465802469136,-0.317961,0.000762222222222,0.00148209876543
4.7,-0.0008575,0,0.00179969135802,-0.3177895,0,-0.00614012345679
4.75,-0.0008575,0,0.000370524691358,-0.317961,-0.000762222222222,0.00148209876543
4.8,-0.0008575,0,5.29320987654E-05,-0.317961,9.52777777778E-05,0.00958070987654
4.85,-0.0008575,0,0,-0.317961,0.00104805555556,0.00238194444444
4.9,-0.0008575,0,0,-0.3177895,0.0008575,-0.0145139814815
4.95,-0.0008575,0,0,-0.3177895,-0.0008575,-0.0251162808642
5,-0.0008575,0,0,-0.317961,-0.00228666666667,-0.0284774691358
