"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.2821175,0.000190555555556,0.00879731481482,-0.0029155,-0.00114333333333,0.0153397222222
0.1,0.2821175,0.000524027777778,0.00597074074074,-0.003087,0.000714583333334,-0.0460668055556
0.15,0.2821175,0.00125766666667,-0.0179916203704,-0.002744,0.000457333333333,-0.235034398148
0.2,0.282289,0.00190555555556,-0.141715108025,-0.0029155,-0.00886083333333,-0.72414816358
0.25,0.282289,-0.00362055555556,-0.504554058642,-0.003087,-0.0454475,-1.72626924383
0.3,0.282289,-0.0276305555556,-1.23004669753,-0.003087,-0.171118888889,-2.81057799383
0.35,0.2834895,-0.126528888889,-1.88253009259,-0.015778,-0.375966111111,-2.89956743827
0.4,0.2714845,-0.258488611111,-1.71039490741,-0.044247,-0.516977222222,-1.8863941358
0.45,0.2539915,-0.325468888889,-0.962887808642,-0.0725445,-0.559566388889,-0.85236558642
0.5,0.23667,-0.343381111111,-0.35416867284,-0.100842,-0.573000555556,-0.329661111111
0.55,0.2193485,-0.344619722222,-0.0625657407407,-0.1294825,-0.582909444444,-0.0796098765432
0.6,0.2021985,-0.342523611111,0.0318651234568,-0.159838,-0.580336944444,0.0837385802469
0.65,0.1850485,-0.33957,0.0542554012346,-0.187964,-0.569189444444,0.151174074074
0.7,0.1682415,-0.336521111111,0.0549964506173,-0.2162615,-0.565378333333,0.273711882716
0.75,0.1514345,-0.334139166667,0.0549964506173,-0.244559,-0.555183611111,0.72718117284
0.8,0.134799,-0.331185555556,0.0575901234568,-0.272342,-0.518692222222,1.67604197531
0.85,0.118335,-0.328517777778,0.0611365740741,-0.3002965,-0.401214722222,2.7740125
0.9,0.101871,-0.324706666667,0.0574842592593,-0.3174465,-0.19551,2.9542992284
0.95,0.0859215,-0.321943611111,0.042186882716,-0.3164175,-0.0476388888889,1.98415972222
1,0.0698005,-0.321371944444,0.0551023148148,-0.316932,-0.00343,0.985807407407
1.05,0.0536795,-0.319275833333,0.162342746914,-0.317618,0.0345858333333,0.288479938272
1.1,0.0379015,-0.3129875,0.470195833333,-0.310758,0.0166736111111,-0.121214506173
1.15,0.021952,-0.288501111111,1.06478209877,-0.3157315,-0.00333472222222,0.0084162037037
1.2,0.006174,-0.208277222222,1.62295108025,-0.312816,0.00990888888889,0.256773611111
1.25,-0.001029,-0.0918477777778,1.52846728395,-0.3157315,0.0354433333333,0.242746604938
1.3,0.0001715,-0.0294408333333,0.930863888889,-0.310072,0.0700291666667,-0.36099691358
1.35,-0.0012005,-0.0184838888889,0.59252191358,-0.30184,-0.0122908333333,-0.725381481481
1.4,-0.0039445,0.0186744444444,0.431608333333,-0.3133305,-0.0605966666667,-0.0481682098765
1.45,0.0008575,0.0459238888889,-0.0230783950617,-0.313159,-0.012005,0.564467901235
1.5,0.0042875,0.0119097222222,-0.354645061728,-0.3133305,0.0221997222222,0.652441049383
1.55,0.001715,-0.0186744444444,-0.169753240741,-0.313159,0.0896563888889,0.0254074074074
1.6,0,-0.00952777777778,0.143075462963,-0.297724,0.0350622222222,-0.787576697531
1.65,0.000686,0.00914666666667,0.2272375,-0.3087,-0.0398261111111,-0.679012962963
1.7,0.0015435,0.0163877777778,0.204476697531,-0.3057845,-0.0471625,-0.233271759259
1.75,0.0012005,0.0396355555556,0.00169382716049,-0.312816,-0.0562138888889,0.153714814815
1.8,0.0084035,0.0127672222222,-0.116662345679,-0.313502,-0.0223902777778,0.34686404321
1.85,0.001372,0.00809861111111,0.0856970679012,-0.3136735,-0.0103852777778,0.302930401235
1.9,0.007546,0.0292502777778,0.100253395062,-0.314531,0.000476388888889,0.371371604938
1.95,0.004116,0.0443994444444,-0.306529783951,-0.3150455,0.029155,0.503013734568
2,0.015092,0.00800333333333,-0.791176080247,-0.3085285,0.0362055555556,0.77302037037
2.05,0.0090895,-0.0923241666667,-0.284562962963,-0.314531,0.080605,1.14873240741
2.1,-0.002744,-0.0464955555556,0.635608641975,-0.312473,0.288501111111,-0.748089351852
2.15,0.0018865,0.0417316666667,0.366713580247,-0.259308,0.0539272222222,-3.21864212963
2.2,0.008575,0.0155302777778,-0.370577623457,-0.301154,-0.276781944444,-1.45801466049
2.25,0.004802,-0.0405883333333,-0.383228395062,-0.314874,-0.138343333333,1.2820154321
2.3,0.0012005,-0.0453522222222,0.0495444444444,-0.3123015,-0.0129577777778,1.85442314815
2.35,-0.001029,-0.0219138888889,0.3044125,-0.313159,0.0909902777778,1.4191625
2.4,-0.000686,0.0025725,0.219774074074,-0.2996105,0.110522222222,1.10485169753
2.45,0.0005145,0.001715,0.0501266975309,-0.3026975,0.165973888889,1.09130108025
2.5,-0.001029,0.00524027777778,-0.0646300925926,-0.28812,0.253438888889,0.167159567901
2.55,0.0022295,-0.0094325,-0.0692351851852,-0.282632,0.376347222222,-3.67486388889
2.6,-0.002401,-0.0165783333333,0.190396759259,-0.208544,-0.190936666667,-5.77568595679
2.65,-0.0018865,0.0195319444444,0.288691666667,-0.310758,-0.597105833333,-0.983002006173
2.7,0.0018865,0.0208658333333,0.190237962963,-0.314188,-0.215613611111,2.8470058642
2.75,-0.001029,0.0368725,0.0592310185185,-0.3150455,-0.0620258333333,2.37850385802
2.8,0.0053165,0.0489727777778,-0.406306790123,-0.314874,0.0212469444444,1.27868070988
2.85,0.008918,-0.0197225,-0.560709722222,-0.313159,0.0486869444444,0.225226080247
2.9,0.000686,-0.0451616666667,-0.073787345679,-0.3068135,0.0212469444444,-0.251374537037
2.95,0.000343,-0.00438277777778,0.0786570987654,-0.3116155,-0.00247722222222,-0.193625617284
3,0.0039445,-0.0174358333333,-0.0886612654321,-0.309386,0.0111475,-0.192302314815
3.05,-0.001029,-0.0347763888889,0.0510265432099,-0.3071565,-0.0237241666667,-0.148950925926
3.1,-0.002058,-0.0138152777778,0.201247839506,-0.314188,-0.0191508333333,0.12560787037
3.15,-0.0018865,0.000190555555556,0.111686728395,-0.311101,0.0149586111111,0.0276305555556
3.2,-0.0012005,0.000381111111111,-0.0454157407407,-0.3078425,-0.0264872222222,0.229195987654
3.25,-0.001372,-0.01029,-0.10120617284,-0.315217,-0.0116238888889,1.09241265432
3.3,-0.002401,-0.0176263888889,-0.00698703703704,-0.3153885,0.0906091666667,1.50761203704
3.35,-0.0039445,-0.0107663888889,0.090937345679,-0.314188,0.298791111111,-0.734697530864
3.4,-0.0036015,-0.00104805555556,0.0643125,-0.257936,0.0418269444444,-3.24103240741
3.45,-0.0032585,-0.00381111111111,0.0212257716049,-0.306985,-0.270017222222,-1.51999814815
3.5,-0.004116,-0.00457333333333,0.0629891975309,-0.311787,-0.134722777778,0.839820679012
3.55,-0.0042875,0.00371583333333,0.0784983024691,-0.31556,-0.0502113888889,1.02995277778
3.6,-0.0036015,0.00886083333333,-0.000952777777778,-0.3126445,-0.0094325,0.556792746914
3.65,-0.0029155,0.005145,-0.101841358025,-0.3153885,-0.0140058333333,0.20881712963
3.7,-0.0025725,-0.00752694444444,-0.0899316358025,-0.3153885,9.52777777779E-05,0.120208796296
3.75,-0.0042875,-0.00952777777778,0.0270483024691,-0.3147025,0.00190555555556,0.019849537037
