"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,0.2821175,0.00247722222222,-0.0213316358025,-0.002401,0.00190555555556,-0.0265613271605
0.1,0.282289,0.00138152777778,-0.020193595679,-0.0022295,0.000238194444444,-0.017663441358
0.15,0.282289,0.000285833333333,-0.0170070833333,-0.002401,-0.0001715,-0.00795569444444
0.2,0.282289,-0.000285833333333,-0.0136300154321,-0.0022295,-0.000762222222222,-0.00446217592593
0.25,0.282289,-0.00123861111111,-0.0126243055556,-0.0025725,0.000285833333333,-0.0529373919753
0.3,0.2821175,-0.00123861111111,-0.0418692901235,-0.0022295,0.00152444444444,-0.338670154321
0.35,0.2821175,-0.000476388888889,-0.230519290123,-0.0022295,-0.0141011111111,-1.07356882716
0.4,0.2821175,-0.0104805555556,-0.72760462963,-0.0022295,-0.0738402777778,-2.33584058642
0.45,0.2821175,-0.0513547222222,-1.56896033951,-0.002744,-0.261061111111,-3.2329867284
0.5,0.281946,-0.181694722222,-2.06768657407,-0.027097,-0.470862777778,-2.70747685185
0.55,0.2639385,-0.311653611111,-1.54937546296,-0.056252,-0.564425555556,-1.4704007716
0.6,0.2457595,-0.350908055556,-0.690816820988,-0.0862645,-0.593675833333,-0.580135802469
0.65,0.227752,-0.358339722222,-0.186426851852,-0.1161055,-0.597772777778,-0.187591358025
0.7,0.209916,-0.355481388889,0.0042875,-0.1456035,-0.605109166667,-0.0310182098765
0.75,0.1922515,-0.35329,0.0402283950617,-0.1771595,-0.602441388889,0.111633796296
0.8,0.174587,-0.351193888889,0.0463155864198,-0.2063145,-0.591579722222,0.255185648148
0.85,0.157094,-0.348526111111,0.0446217592593,-0.2358125,-0.584529166667,0.639313888889
0.9,0.1397725,-0.346525277778,0.0398049382716,-0.265139,-0.554230833333,1.54445277778
0.95,0.122451,-0.344715,0.0383757716049,-0.2944655,-0.452283611111,2.75823873457
1,0.105301,-0.342904722222,0.0415516975309,-0.3164175,-0.2409575,3.18767685185
1.05,0.088151,-0.340808611111,0.0526145061728,-0.316589,-0.0645030555556,2.28412592593
1.1,0.0711725,-0.337855,0.0831033950617,-0.316589,-0.00628833333333,1.15990108025
1.15,0.0543655,-0.334901388889,0.206911574074,-0.3160745,0.0194366666667,0.532761574074
1.2,0.03773,-0.3267075,0.560445061728,-0.314874,0.0300125,0.251004012346
1.25,0.0210945,-0.296885555556,1.22151404321,-0.3150455,0.0671708333333,-0.274294135802
1.3,0.0046305,-0.202560555556,1.77311944444,-0.301497,-0.00371583333333,-0.638149382716
1.35,-0.0008575,-0.0800333333333,1.57377716049,-0.3171035,-0.0500208333333,-0.0899845679012
1.4,0.000343,-0.0210563888889,0.88364845679,-0.3129875,0.0119097222222,0.104699691358
1.45,-0.0005145,-0.0119097222222,0.462256018519,-0.3099005,-0.0201988888889,0.00952777777778
1.5,-0.0029155,0.0176263888889,0.205747067901,-0.316932,-0.0104805555556,0.21479845679
1.55,0.002744,0.0200083333333,-0.146516049383,-0.31213,0.00752694444444,0.247775154321
1.6,0.001715,-0.0187697222222,-0.114333333333,-0.317275,0.0423033333333,-0.152709104938
1.65,-0.0025725,-0.00381111111111,0.123014197531,-0.3030405,-0.00409694444444,-0.598714969136
1.7,0.0008575,0.0184838888889,-0.0298537037037,-0.316932,-0.0654558333333,-0.214851388889
1.75,0.0022295,-0.00590722222222,-0.193837345679,-0.31556,-0.0255344444444,0.217339197531
