"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,-0.003773,0.00247722222222,-0.00892435185185,-0.0015435,-0.00247722222222,0.0178910493827
0.1,-0.0036015,0.00166736111111,0.00463685185185,-0.001715,-0.00152444444444,0.0163295524691
0.15,-0.0036015,0.00165783333333,0.0270430092593,-0.001715,-0.000571666666667,0.0120685185185
0.2,-0.0036015,0.00419222222222,0.0509153858025,-0.001715,-0.000666944444444,0.0121214506173
0.25,-0.0032585,0.00838444444444,0.0445847067901,-0.0018865,0.0008575,0.00809861111111
0.3,-0.0025725,0.00933722222222,0.0192990432099,-0.0015435,0.0008575,-0.00725169753086
0.35,-0.002401,0.0105758333333,-0.0124919753086,-0.001715,-0.000666944444444,-0.00825740740741
0.4,-0.001372,0.00886083333333,-0.0499149691358,-0.001715,-0.000381111111111,-0.00174675925926
0.45,-0.0012005,0.00266777777778,-0.0332942901235,-0.001715,-0.000762222222222,0.00359938271605
0.5,-0.0015435,0.00314416666667,0.040387191358,-0.0018865,0.000476388888889,0.00111157407407
0.55,-0.0012005,0.00828916666667,0.161866358025,-0.0015435,-0.000285833333333,-0.00735756172839
0.6,0.0001715,0.0077175,0.561768364198,-0.0018865,-0.00152444444444,0.00561080246914
0.65,-0.001372,0.0361102777778,1.43287191358,-0.0018865,0.000476388888889,0.0159325617284
0.7,-0.001372,0.158732777778,2.08954753086,-0.001715,0.000666944444444,0.0145563271605
0.75,0.01372,0.296695,1.7620566358,-0.0018865,0.00190555555556,0.00921018518519
0.8,0.032585,0.357958611111,0.930546296296,-0.0015435,0.00285833333333,-0.0174675925926
0.85,0.05145,0.373488888889,0.327596759259,-0.001372,-9.52777777778E-05,-0.0354115740741
0.9,0.0701435,0.374251111111,0.0628304012346,-0.0015435,-0.00295361111111,-0.0131800925926
0.95,0.088837,0.373393611111,-0.0136035493827,-0.0018865,-0.00209611111111,0.0209611111111
1,0.1075305,0.371678611111,-0.0306476851852,-0.0018865,0.00123861111111,0.0194790123457
1.05,0.1260525,0.369487222222,-0.023237191358,-0.0015435,0.00104805555556,-0.00518734567901
1.1,0.144403,0.368629722222,-0.00476388888889,-0.001715,-0.000571666666667,-0.0097924382716
1.15,0.1627535,0.370344722222,-0.0100570987654,-0.001715,-0.000476388888889,-0.00248780864198
