"Time (s)","Position 1 (m)","Velocity 1 (m/s)","Acceleration 1 (m/s²)","Position 2 (m)","Velocity 2 (m/s)","Acceleration 2 (m/s²)"
0.05,-0.0032585,0.0232477777778,-0.221838425926,-0.0022295,-0.000762222222222,-0.00408635802469
0.1,-0.0015435,0.0111951388889,-0.181583564815,-0.0022295,-0.00123861111111,0.00233959876543
0.15,-0.001715,1.75207071074E-16,-0.101772546296,-0.002401,-0.000971833333333,0.00997240740741
0.2,-0.002401,0.00181027777778,-0.0294037808642,-0.002401,0.000476388888889,0.00671179012346
0.25,-0.001372,0.00200083333333,-0.0288215277778,-0.0022295,0,-0.00203259259259
0.3,-0.0015435,-0.00590722222222,0.0381111111111,-0.002401,-0.000571666666667,0.00202200617284
0.35,-0.003087,0.00362055555556,0.13375941358,-0.002401,0.000571666666667,0.000846913580247
0.4,-0.0015435,0.0179122222222,0.107028703704,-0.0022295,-9.52777777778E-05,-0.00529320987654
0.45,0.0005145,0.00571666666667,0.332095987654,-0.002401,-0.000762222222222,0.00111157407407
0.5,-0.0015435,0.0170547222222,1.20272314815,-0.002401,0,0.00693410493827
0.55,-0.0015435,0.106901666667,2.35224953704,-0.002401,0.000762222222222,-0.000529320987654
0.6,0.004116,0.289739722222,2.73484274691,-0.0022295,0,-0.00926311728395
0.65,0.029155,0.442374722222,1.90550262346,-0.002401,-0.000952777777778,-0.00391697530864
0.7,0.0540225,0.487822222222,0.827593364198,-0.002401,-0.000476388888889,0.00471095679012
0.75,0.0790615,0.496873611111,0.227502160494,-0.002401,-0.000571666666667,0.0140270061728
0.8,0.1037575,0.494301111111,0.00915725308642,-0.0025725,0.00123861111111,0.0158796296296
0.85,0.1284535,0.492395555556,-0.0283716049383,-0.0022295,0.00209611111111,-0.00132330246914
0.9,0.152978,0.490871111111,-0.0322885802469,-0.0022295,0.000666944444444,-0.015350308642
0.95,0.1775025,0.490013611111,-0.0647888888889,-0.0022295,0.000190555555556,-0.0386404320988
1,0.202027,0.488203333333,-0.224273302469,-0.0022295,0,-0.163189660494
1.05,0.22638,0.478485,-0.650800154321,-0.0022295,-0.00733638888889,-0.473424691358
1.1,0.2505615,0.443422777778,-1.4276845679,-0.0022295,-0.0340141666667,-0.979720216049
1.15,0.2745715,0.334806111111,-2.10346867284,-0.0022295,-0.119859444444,-1.1832970679
1.2,0.2862335,0.188078333333,-1.9124367284,-0.015435,-0.18522,-0.772120524691
1.25,0.2893205,0.113666388889,-1.13121188272,-0.0238385,-0.194938333333,-0.33701867284
